,Name,Height,Place,Description
698,삽다리봉,610,강원도 춘천시 북산면,          
699,삿갓봉,716,강원도 춘천시 사북면,          
700,삿갓봉,716,강원도 횡성군,          
701,삿갓봉,400,"강원도 평창군 평창읍, 미탄면",          
702,삿갓봉,1055,강원도 강릉시,          이 봉은 강릉시 옥계면 산계 리와 옥계면 북동리의 경계를 이루는 봉으로 해발      이다  산계 리 금단리골 검댕이골 을 시점으로 오를 수 있는 봉으로 주민들은 핏대봉 이라고 부르는 봉이다  들머리인 사방댐 왼쪽 능선을 따라 진행하다보면 왼쪽과 오른쪽에 비슷한 높이의 두 봉을 만나게 되는데 왼쪽에 있는 봉이 삿갓봉이다  정상부에는 사람들의 출입이 거의 없어 관목들이 우거져서 접근이 쉽지 않으며 삼각점도 낙엽을 치우고야 겨우 찾을 정도다  삿갓봉 정상에서 서쪽은 황지미골 남쪽은 절골 북쪽은 북동골 이나 정상부에서 조망권은 좋지 않다  오른쪽의 무명봉 정상부에는 회양목 군락지가 특이하다                    일부 주민들은 산이름을 핏대봉으로 알고 있는데 유래는 알 수가 없다 
703,상당산성,491,충청북도 청주시 상당구,          
704,상봉산,130,전라남도 무안군 무안읍 교촌리,          
705,상봉산,316,인천광역시 강화군 삼산면 석모도,          
706,상산,825,"경상남도 함양군 함양읍, 남원시 아영면",          
707,상아산,151,인천광역시 남동구,          상아산     은 인천 대공원과 인접하여 있기 때문에 누구나 쉽게 등반이 가능한 도시 근교산이다  관모산의 능선을 연이어 트래킹하는 코스는 도시 근교산의 참 맛을 느낄 수 있어 매력적이다  동쪽으로 소래산과 서쪽으로 거머리산 그리고 북쪽으로는 거마산을 이웃하고 있는상아산은 한남정맥 코스에서 빠질 수 없는 이름처럼 아름다운 인천의 산이다                         상아산은 인천 대공원의 여러 오락시설과 어린이 동물원  눈 썰매장등의 놀이 시설을 덤으로즐길 수 있으며  정상부 정자에서의 소래산 조망이 특히 빼어나다 옛 부터 인천 장수동의 약수가 좋아 큰 인물이 난다는 이야기가 전해저 오고 있으며  여러 곳에약수터가 있어 시민들의 발길이 끈이지 않고 있다 
708,상운산,1117,경상북도 청도군 운문면,          
709,상원산,1421,"강원도 정선군 북평면, 북면",          
710,상정바위,1006,강원도 정선군,          해발        인 상정바위 정상에 올라서 아래를 내려다보면 축소된 우리나라 지도를 볼 수 있다  휘돌아 감고 도는 조양강 물줄기는 한반도를 둘러싼 동해  남해  서해 바다로 보이며  강에 둘러싸인 부분은 백두대간을 비롯한 산과 들처럼 보이며  맞은편을 지나는   번국도는 마치 중국과의 국경선처럼 보인다  한반도 지형이 알려지기 전에는 사람의 발길이 뜸하던 등산로였으나     년에 이런사실이 알려지면서 등산객이 증가하고 있다  정상까지 오르는 능선이 완만하여 쉽게 오를수 있으며 주위 경관이 아름다워 산행을 즐길수 있다  또한 등산로 입구에는 황토로 지은 민박집이 있어 하루정도 쉬어가기에도 좋다  정선아리랑 가사 중에 남산이 등장하는 것이 있는데 그 남산이 바로 이 상정바위산이다  아우라지에서 보자면 상정바위산이 남쪽에 자리잡고 있다 
711,상학봉,834,경상북도 상주시 화북면,          
712,상해봉,1024,강원도 철원군,          상해봉 코스 등산하기 적당한코스며 정상부가 특이하게 암벽으로 이루어져 있음 표지석 고도는      로 표시되어 있음 설치     년  월   일 자등 산악회 봉우리 위는 암석으로서 위험 하며 노약자및 어린이는 등반불가하며 표지석은     로 표시되었음 원아사 들어가는 도로 좌 우측에 멋있는 암벽과바위가 있음             강원도 철원군 서면 근남면과 화천군 사내면 경계에 있는 산으로서 높이는          측정높이 회목현고개와 광덕산을 잇는 한북정맥으로 부터 갈라진 지맥에서 제일 높은 산이며 상해봉정상은 바위봉으로 되어있다 상해봉이란 이름은 정상의바위 지대가 마치 망망대해에 떠있는 암초처럼 보 인다하여 붙여진 이름과먼 옛날에는 바다였는데 지금은 봉우리가되었기에 상해봉 이란 이름을 붙였다는 설이있다 산꼭대기 바위에 배가매여 있었다는 전설도 있다 
713,상황봉,646,전라남도 완도군 군외면,      
714,새득이봉,935,"강원도 춘천시, 홍천군",          
715,새봉,617,경상북도 문경시 마성면 신현리,          
716,샘봉산,462,충청북도 청원군 문의면,              대청호 조망이 빼어난 산                           샘봉산은 청원군 문의면 염티리에 자리한 해발     의 산이다  옥천을 지나 공주를 향한 금강을 막은 대청호는 대전광역시와 충청북도의 도계를 이룬다  그 드넓은 대청호반에는 환산        양성산  작두산  성재산  함각산  구봉산 등 전망이 아름다운 여러 산을 비롯하여 샘봉산이 자리하고 있다  샘봉산이 자리한 산자락 소전리의 벌랏마을과 벼랏나루는 유서깊은 곳이다  소전리 벌랏마을은 임진왜란 때 피난 온 화전민이 일군 마을로 첩첩산중에 물길로 막혀 있어 한국전쟁을 모르던 외진 곳이다  하지만 대청댐이 생기면서 밭이 수몰되자 주민들이 떠나      년대   가구였던 것이 현재   가구만 남아 있다  올해는 농촌진흥청이 주관한  살고 싶은 가보고 싶은 농촌마을    선 에도 뽑혀 찾아오는 사람이 많아졌다  청원군 문의면과 보은군 회남면을 잇는    번 도로를 따라가면 구룡리와 산덕리를 지나 염티교에 이른다  이곳에서    번 도로를 벗어나 오른쪽 포장도로를 따라가면  구룡산 월리사     라 표시된 간판이 자리하는 삼거리에 이른다  산 정상에는 정상석은 보이지 않고 나뭇가지에 산악회 표지 몇 개와     년에 세운 삼각점이 자리한다  그리고 삼각점에는 제작번호 대신에  샘봉산 이라 새겨져 있다 
717,샛등봉,885,강원도 화천군 사내면,          
718,서대산,905,"충청남도 금산군 추부면ㆍ군북면, 충청북도 옥천군 군서면",    견우직녀 전설 품은 충남 최고봉           미터가 넘는  큰 산이 많지 않은 충남에서 가장 높은 산이다  남북으로 길고 동서로 얇으며 홀로 우뚝  우람한 비래산     이다  그러나 기슭에 개활지를 이루는 평야가 없으며 동쪽으로는 장룡산          매봉          대성산        이  서쪽은 도덕봉          지봉산          만인산        이 가로막고있어서 산세를 드러낼 수 없다  이중환이 말한 명산의 두번째 조건   큰 강이나 바다를 끼고있을 것  이 새삼스럽게 떠오르는 둔산인 것이다      산 모양 또한 여의도종합전시장 같아 별로인데 능선 위에 견우탄금대와 옥녀직금대  닭벼슬바위  마당바위  선바위  남근바위  쌀바위 등 기암이 많다  용굴이나 사자굴 같은 동굴  개덕폭포 같은 폭포도 있으나 교통이 불편하고 이름난 산도 아니어서 아직껏 호젓하다      대표적인 두 바위 이름에서 예감할 수 있듯이 견우 직녀의 전설을 담고 있다  탄금대에서 직녀를 그리워하며 거문고를 타는 견우  직금대에서 옷감을 짜는 직녀가 칠월칠석날 서대산 정상에서 만난다는 스토리다           볼거리   개덕사와 개덕폭포를 보고 옥녀직금대를 거쳐 고스락에 오른 다음 견우탄금대를 지나 구름다리로 하산하는 가장 일반적인 코스입니다  개덕폭포 왼편 등성이에서 시작하는데 중간에 전망 좋고 널찍하며 시원한 약수터가 있습니다  닭벼슬바위 능선 갈림길을 지나면 오른쪽으로 횡단하는 길이 보이는데 바로 옥녀직금대 직행루트니 능선길을 버리고 그쪽으로 향해야합니다      절벽 중간에   미터폭의 바위선반이 삼사십미터쯤 이어지는 옥녀직금대는 전망도 그만이려니와 샘과 동굴까지 있습니다  상봉 바로 아래 자리잡은 좋은 기도터이기도 해 기도객이 사철 끊이지 않습니다  여기서 정상은 일각 거리도 안 됩니다      정상 조망은 서북쪽을 제외하고 모두 좋습니다  그렇지만 견우탄금대만큼은 안됩니다  저 유명한 직육면체 바위는 대전과 금산 어디서도 선뜻 눈에 띔니다  바위를 되내려와 가던 방향으로 계속 가면   구름다리 하산길   이정표가 나옵니다         금산 인삼축제 인삼축제 집행위원회                      숲길 명소   직녀 탄금대  장면대  북두칠성 바위  사자굴  쌀바위  신선바위  벼슬바위  장군바위  용바위  마당바위  노적봉 등
719,서리산,825,"경기도 남양주시 수동면, 가평군 상면",          
720,서방산,612,전라북도 완주군 용진면,          
721,서산,513,"상주시 외남면 구서리, 청리면 가천리, 덕산리, 공성면 안창리",          
722,서운산,548,경기도 안성시 서운면ㆍ충청북도 진천군 백곡면,      
723,서원산,481,충청남도 예산군,          서원산은 해발     로 예산군 덕산면 상가리  옥계리와 봉산면 봉림리  사석리 그리고 서산시 운산면 원평리에 결쳐서 위치하고 있으며  서원산 능선부 남서사면으로는 덕산도립공원에 속하여 있다  서원산은 가야산의 북동쪽에 마주보고 위치하고 있으며  상가리에는 보덕사와 관음암이 자리잡고 있다                    가야산의 옥양봉과 서원산의 사이의 계곡에는  백제의 미소 길 이 예산군 덕산면 상가리에서 서산시 운산면 원평리까지 임도로 이어져 있다  이  백제의 미소 길 은  가야산 순환도로  건설이 계획중에 있다  또한 서원산     구간에는 송전탑 건설이 현재 중단되어 있는 상태에 있으며  예산군 봉산면 봉림리 일대에는 골프장 건설이 계획중에 있다                     서원산이라는 이름은 조선시대 덕산면 상가리에 선비들이 모여 학문을 강론    하고  석학    을 하던 서원    이 있었다하여 서원산     이라고 불리어졌다고 전해진다  지금은 옥계리에 성산서당      이 덕산정수장 인근에 위치하고 있다  서원산 상가리 남서사면에 위치한  보덕사 는 흥선대원군이 철종   년에 가야사를 불사르고 아버지인 남원군의 묘를 쓴 후  아들 고종이 왕위에 오르게 되어 은혜를 갚는다는 뜻에서 현재의 위치에 보덕사     를 지었다고 한다 
724,석대산,535,경상남도 산청군,          지리산에서 시작한 산세가 웅석봉으로 이어지며  웅석봉의 남쪽으로 이어지는 줄기가 바로 석대산이다  지리산 산세가 그힘을 다한 마지막 부분이라 산의 높이는 그다지 높지않다  산의 모양세는 마치 누에나 송충이가 길게 누워 있는 형태를 하고 있으며 등산로도 능선을 따라서 형성되어 있고 능선 좌우와 앞뒤로 가지 노선이 있다  능선위에 존재하는 봉우리마다 좌우의 산세 웅석봉과 웅석봉에서 늘어진 봉우리들 지리산  둔철산  백마산  월명산  적벽산  집현산 와 청계저수지 단속사지터등 주의 경관을 보기에 좋다  석대산이라는 이름에 맞을 만큼 바위로만 이루어진 산은 아니지만 봉우리들이 대부분 바위로 이루어져있다 능선을 기준으로 석대마을 쪽은 계곡물이 발달되지않았지만 청계마을쪽은 능선 정상부위까지 물이 풍부하다  우   량이 지하로 흡수되지 않고 지표면에 그대로 노출되어 고여 있어 습지 형태를 하고 있으며 논농사도 짖고 있다  아마도 지표바로 아래가 암반으로 형성되었기때문이라 생각된다  능선으로 길게 이어진 산이라 석대산 정상을 산아래에서 파악하기 어렵고 산의 최고 해발점은 남가람봉이며 산세도 더 웅장하다             신라고찰 단속사를 품은 기암괴석의 석대산     의 대   자는 태산 대를 쓰는 것을 보아 태산같이 큰 바위가 많을 듯 생각되나 사실은 그렇지 않다  짜임새 있는 기암괴석이 태산같이 버티고 서있다  석대산 입구에서 보듯이 옛날에 이야기하는 길지    같은 이상형의 지세를 가진 산이다 석대산아래 운리의 단속사는 신라의 유명한 화가 솔거가 그린 유마상이 있었다고 전해진다  단속사는 지리산중에 있었던 이름 높은 신라 고찰로서 고승이 많이 배출되었다 그중에 신행대사대감국사 진정대사는 각각 그 덕을 기린 비가 있었다고 하는데 모두 전해지지 않고 있다  또한 지금의 청계리 용두 마을 뒤쪽에 있는 석벽은 옛날에 단속사로 들어가는 천연 석문으로서 그곳에는 광제암문이라고 새긴 커다란 글씨가 지금도 뚜렷이 남아 있다
